2020-05-07 23:28:58,915 - Pade - INFO - now initialize the net with para:
2020-05-07 23:28:58,915 - Pade - INFO - CKPT
2020-05-07 23:28:58,915 - Pade - INFO - ckpt
2020-05-07 23:28:58,915 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,915 - Pade - INFO - BATCHSIZE
2020-05-07 23:28:58,915 - Pade - INFO - 512
2020-05-07 23:28:58,915 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,915 - Pade - INFO - MAX_ITER
2020-05-07 23:28:58,916 - Pade - INFO - 9
2020-05-07 23:28:58,917 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,917 - Pade - INFO - STEP_EACH_ITER
2020-05-07 23:28:58,917 - Pade - INFO - 500
2020-05-07 23:28:58,917 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,917 - Pade - INFO - STEP_SHOW_train
2020-05-07 23:28:58,917 - Pade - INFO - 30
2020-05-07 23:28:58,917 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,917 - Pade - INFO - STEP_SHOW_test
2020-05-07 23:28:58,917 - Pade - INFO - 50
2020-05-07 23:28:58,917 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,917 - Pade - INFO - EPOCH_SAVE
2020-05-07 23:28:58,917 - Pade - INFO - 10
2020-05-07 23:28:58,917 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,917 - Pade - INFO - LEARNING_RATE
2020-05-07 23:28:58,917 - Pade - INFO - 0.0001
2020-05-07 23:28:58,918 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,918 - Pade - INFO - bound_weight
2020-05-07 23:28:58,918 - Pade - INFO - 1
2020-05-07 23:28:58,918 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,918 - Pade - INFO - step_unbound
2020-05-07 23:28:58,918 - Pade - INFO - 5
2020-05-07 23:28:58,918 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,918 - Pade - INFO - decay
2020-05-07 23:28:58,918 - Pade - INFO - False
2020-05-07 23:28:58,918 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,918 - Pade - INFO - test_line
2020-05-07 23:28:58,918 - Pade - INFO - False
2020-05-07 23:28:58,918 - Pade - INFO - -----------------------------
2020-05-07 23:28:58,918 - Pade - INFO - is_plot
2020-05-07 23:28:58,918 - Pade - INFO - True
2020-05-07 23:28:58,918 - Pade - INFO - -----------------------------
2020-05-07 23:29:08,018 - Pade - INFO - openning sess
2020-05-07 23:29:08,180 - Pade - INFO - building net
2020-05-07 23:29:08,414 - Pade - INFO - building opt
2020-05-07 23:29:08,519 - Pade - INFO - net initializing
2020-05-07 23:29:08,519 - Pade - INFO - train epoch 0 of total 9 epoches
2020-05-07 23:29:09,199 - Pade - INFO - loss 1.7780000949038732, in epoch 0, in step 29, in global step 0.509765625, acc is 0.509765625,                    taks 0.6800000667572021 seconds
2020-05-07 23:29:09,641 - Pade - INFO - test->loss 1.7357842570653088, in epoch 0, in step 49, in global step 50,                     acc is 0.484375, taks 0.442000150680542 seconds
2020-05-07 23:29:09,840 - Pade - INFO - loss 1.7426143191829824, in epoch 0, in step 59, in global step 0.462890625, acc is 0.462890625,                    taks 0.19899988174438477 seconds
2020-05-07 23:29:10,433 - Pade - INFO - loss 1.400757870361398, in epoch 0, in step 89, in global step 0.517578125, acc is 0.517578125,                    taks 0.5930001735687256 seconds
2020-05-07 23:29:10,662 - Pade - INFO - test->loss 1.4332098212108293, in epoch 0, in step 99, in global step 100,                     acc is 0.484375, taks 0.22899985313415527 seconds
2020-05-07 23:29:11,063 - Pade - INFO - loss 1.3988937642160282, in epoch 0, in step 119, in global step 0.453125, acc is 0.453125,                    taks 0.4010000228881836 seconds
2020-05-07 23:29:11,647 - Pade - INFO - loss 1.1978181732628328, in epoch 0, in step 149, in global step 0.47265625, acc is 0.47265625,                    taks 0.5839998722076416 seconds
2020-05-07 23:29:11,662 - Pade - INFO - test->loss 1.1701141928338756, in epoch 0, in step 149, in global step 150,                     acc is 0.484375, taks 0.015000104904174805 seconds
2020-05-07 23:29:12,238 - Pade - INFO - loss 1.017950415099983, in epoch 0, in step 179, in global step 0.49609375, acc is 0.49609375,                    taks 0.5759999752044678 seconds
2020-05-07 23:29:12,648 - Pade - INFO - test->loss 0.9615815651857421, in epoch 0, in step 199, in global step 200,                     acc is 0.484375, taks 0.4099998474121094 seconds
2020-05-07 23:29:12,840 - Pade - INFO - loss 0.8766901531470387, in epoch 0, in step 209, in global step 0.51953125, acc is 0.51953125,                    taks 0.19099998474121094 seconds
2020-05-07 23:29:13,413 - Pade - INFO - loss 0.8161314024640678, in epoch 0, in step 239, in global step 0.505859375, acc is 0.505859375,                    taks 0.5730001926422119 seconds
2020-05-07 23:29:13,637 - Pade - INFO - test->loss 0.8180120447966946, in epoch 0, in step 249, in global step 250,                     acc is 0.484375, taks 0.2239999771118164 seconds
2020-05-07 23:29:14,016 - Pade - INFO - loss 0.7407421683882367, in epoch 0, in step 269, in global step 0.5234375, acc is 0.5234375,                    taks 0.3789997100830078 seconds
2020-05-07 23:29:14,609 - Pade - INFO - loss 0.7333585056588419, in epoch 0, in step 299, in global step 0.470703125, acc is 0.470703125,                    taks 0.5930001735687256 seconds
2020-05-07 23:29:14,625 - Pade - INFO - test->loss 0.7318369569206439, in epoch 0, in step 299, in global step 300,                     acc is 0.484375, taks 0.016000032424926758 seconds
2020-05-07 23:29:15,199 - Pade - INFO - loss 0.6912484278975535, in epoch 0, in step 329, in global step 0.486328125, acc is 0.486328125,                    taks 0.5739998817443848 seconds
2020-05-07 23:29:15,611 - Pade - INFO - test->loss 0.6834686105296794, in epoch 0, in step 349, in global step 350,                     acc is 0.484375, taks 0.4119999408721924 seconds
